timestamp_hour;user_language;device;Out;In
9;en;iphone;theascentofwoman;cuhleicester
9;en;iphone;ascentofwoman;documentary
9;en;iphone;documentary;ascentofwoman
9;en;iphone;ascentofwoman;bbc2
9;en;iphone;bbc2;ascentofwoman
9;en;iphone;ascentofwoman;history
9;en;iphone;history;ascentofwoman
9;en;iphone;ascentofwoman;women
9;en;iphone;women;ascentofwoman
9;en;iphone;ascentofwoman;theascentofwoman
9;en;iphone;theascentofwoman;ascentofwoman
9;en;iphone;documentary;bbc2
9;en;iphone;bbc2;documentary
9;en;iphone;documentary;history
9;en;iphone;history;documentary
9;en;iphone;documentary;women
9;en;iphone;women;documentary
9;en;iphone;documentary;theascentofwoman
9;en;iphone;theascentofwoman;documentary
9;en;iphone;bbc2;history
9;en;iphone;history;bbc2
9;en;iphone;bbc2;women
9;en;iphone;women;bbc2
9;en;iphone;bbc2;theascentofwoman
9;en;iphone;theascentofwoman;bbc2
9;en;iphone;history;women
9;en;iphone;women;history
9;en;iphone;history;theascentofwoman
9;en;iphone;theascentofwoman;history
9;en;iphone;women;theascentofwoman
9;en;iphone;theascentofwoman;women
9;en;iphone;nytimes;printisdead
9;en;iphone;printisdead;nytimes
9;en;iphone;tate;ascentofwoman
9;en;iphone;ascentofwoman;tate
9;en;iphone;tate;documentary
9;en;iphone;documentary;tate
9;en;iphone;tate;bbc2
9;en;iphone;bbc2;tate
9;en;iphone;tate;history
9;en;iphone;history;tate
9;en;iphone;tate;women
9;en;iphone;women;tate
9;en;iphone;tate;theascentofwoman
9;en;iphone;theascentofwoman;tate
9;en;iphone;ascentofwoman;documentary
9;en;iphone;documentary;ascentofwoman
9;en;iphone;ascentofwoman;bbc2
9;en;iphone;bbc2;ascentofwoman
9;en;iphone;ascentofwoman;history
9;en;iphone;history;ascentofwoman
9;en;iphone;ascentofwoman;women
9;en;iphone;women;ascentofwoman
9;en;iphone;ascentofwoman;theascentofwoman
9;en;iphone;theascentofwoman;ascentofwoman
9;en;iphone;documentary;bbc2
9;en;iphone;bbc2;documentary
9;en;iphone;documentary;history
9;en;iphone;history;documentary
9;en;iphone;documentary;women
9;en;iphone;women;documentary
9;en;iphone;documentary;theascentofwoman
9;en;iphone;theascentofwoman;documentary
9;en;iphone;bbc2;history
9;en;iphone;history;bbc2
9;en;iphone;bbc2;women
9;en;iphone;women;bbc2
9;en;iphone;bbc2;theascentofwoman
9;en;iphone;theascentofwoman;bbc2
9;en;iphone;history;women
9;en;iphone;women;history
9;en;iphone;history;theascentofwoman
9;en;iphone;theascentofwoman;history
9;en;iphone;women;theascentofwoman
9;en;iphone;theascentofwoman;women
9;en;iphone;timessquare;bluebuffalo
9;en;iphone;bluebuffalo;timessquare
9;en;iphone;timessquare;ipo
9;en;iphone;ipo;timessquare
9;en;iphone;bluebuffalo;ipo
9;en;iphone;ipo;bluebuffalo
9;en;iphone;jennykutner;eekshecried
9;en;iphone;eekshecried;jennykutner
9;en;iphone;vets;iava
9;en;iphone;iava;vets
9;en;iphone;nationalgallery;documentary
9;en;iphone;documentary;nationalgallery
9;en;iphone;nationalgallery;history
9;en;iphone;history;nationalgallery
9;en;iphone;nationalgallery;women
9;en;iphone;women;nationalgallery
9;en;iphone;nationalgallery;theascentofwoman
9;en;iphone;theascentofwoman;nationalgallery
9;en;iphone;nationalgallery;ascentofwoman
9;en;iphone;ascentofwoman;nationalgallery
9;en;iphone;documentary;history
9;en;iphone;history;documentary
9;en;iphone;documentary;women
9;en;iphone;women;documentary
9;en;iphone;documentary;theascentofwoman
9;en;iphone;theascentofwoman;documentary
9;en;iphone;documentary;ascentofwoman
9;en;iphone;ascentofwoman;documentary
9;en;iphone;history;women
9;en;iphone;women;history
9;en;iphone;history;theascentofwoman
9;en;iphone;theascentofwoman;history
9;en;iphone;history;ascentofwoman
9;en;iphone;ascentofwoman;history
9;en;iphone;women;theascentofwoman
9;en;iphone;theascentofwoman;women
9;en;iphone;women;ascentofwoman
9;en;iphone;ascentofwoman;women
9;en;iphone;theascentofwoman;ascentofwoman
9;en;iphone;ascentofwoman;theascentofwoman
9;en;iphone;daturk22;brianbegy
9;en;iphone;brianbegy;daturk22
9;en;instagram;eyebrows;https://t.co/9j1qnkwy1x
9;en;instagram;https://t.co/9j1qnkwy1x;eyebrows
9;en;iphone;barbicancentre;documentary
9;en;iphone;documentary;barbicancentre
9;en;iphone;barbicancentre;history
9;en;iphone;history;barbicancentre
9;en;iphone;barbicancentre;women
9;en;iphone;women;barbicancentre
9;en;iphone;barbicancentre;theascentofwoman
9;en;iphone;theascentofwoman;barbicancentre
9;en;iphone;barbicancentre;ascentofwoman
9;en;iphone;ascentofwoman;barbicancentre
9;en;iphone;documentary;history
9;en;iphone;history;documentary
9;en;iphone;documentary;women
9;en;iphone;women;documentary
9;en;iphone;documentary;theascentofwoman
9;en;iphone;theascentofwoman;documentary
9;en;iphone;documentary;ascentofwoman
9;en;iphone;ascentofwoman;documentary
9;en;iphone;history;women
9;en;iphone;women;history
9;en;iphone;history;theascentofwoman
9;en;iphone;theascentofwoman;history
9;en;iphone;history;ascentofwoman
9;en;iphone;ascentofwoman;history
9;en;iphone;women;theascentofwoman
9;en;iphone;theascentofwoman;women
9;en;iphone;women;ascentofwoman
9;en;iphone;ascentofwoman;women
9;en;iphone;theascentofwoman;ascentofwoman
9;en;iphone;ascentofwoman;theascentofwoman
9;en;iphone;bodleianlibs;documentary
9;en;iphone;documentary;bodleianlibs
9;en;iphone;bodleianlibs;history
9;en;iphone;history;bodleianlibs
9;en;iphone;bodleianlibs;women
9;en;iphone;women;bodleianlibs
9;en;iphone;bodleianlibs;theascentofwoman
9;en;iphone;theascentofwoman;bodleianlibs
9;en;iphone;bodleianlibs;ascentofwoman
9;en;iphone;ascentofwoman;bodleianlibs
9;en;iphone;documentary;history
9;en;iphone;history;documentary
9;en;iphone;documentary;women
9;en;iphone;women;documentary
9;en;iphone;documentary;theascentofwoman
9;en;iphone;theascentofwoman;documentary
9;en;iphone;documentary;ascentofwoman
9;en;iphone;ascentofwoman;documentary
9;en;iphone;history;women
9;en;iphone;women;history
9;en;iphone;history;theascentofwoman
9;en;iphone;theascentofwoman;history
9;en;iphone;history;ascentofwoman
9;en;iphone;ascentofwoman;history
9;en;iphone;women;theascentofwoman
9;en;iphone;theascentofwoman;women
9;en;iphone;women;ascentofwoman
9;en;iphone;ascentofwoman;women
9;en;iphone;theascentofwoman;ascentofwoman
9;en;iphone;ascentofwoman;theascentofwoman
9;en;iphone;blackwelloxford;documentary
9;en;iphone;documentary;blackwelloxford
9;en;iphone;blackwelloxford;history
9;en;iphone;history;blackwelloxford
9;en;iphone;blackwelloxford;women
9;en;iphone;women;blackwelloxford
9;en;iphone;blackwelloxford;theascentofwoman
9;en;iphone;theascentofwoman;blackwelloxford
9;en;iphone;blackwelloxford;ascentofwoman
9;en;iphone;ascentofwoman;blackwelloxford
9;en;iphone;documentary;history
9;en;iphone;history;documentary
9;en;iphone;documentary;women
9;en;iphone;women;documentary
9;en;iphone;documentary;theascentofwoman
9;en;iphone;theascentofwoman;documentary
9;en;iphone;documentary;ascentofwoman
9;en;iphone;ascentofwoman;documentary
9;en;iphone;history;women
9;en;iphone;women;history
9;en;iphone;history;theascentofwoman
9;en;iphone;theascentofwoman;history
9;en;iphone;history;ascentofwoman
9;en;iphone;ascentofwoman;history
9;en;iphone;women;theascentofwoman
9;en;iphone;theascentofwoman;women
9;en;iphone;women;ascentofwoman
9;en;iphone;ascentofwoman;women
9;en;iphone;theascentofwoman;ascentofwoman
9;en;iphone;ascentofwoman;theascentofwoman
9;en;iphone;deptvetaffairs;housevetaffairs
9;en;iphone;housevetaffairs;deptvetaffairs
9;en;iphone;deptvetaffairs;iava
9;en;iphone;iava;deptvetaffairs
9;en;iphone;housevetaffairs;iava
9;en;iphone;iava;housevetaffairs
9;en;iphone;lagranderusty;njmatt18
9;en;iphone;njmatt18;lagranderusty
9;en;android;williegeist;lipsyncbattle
9;en;android;lipsyncbattle;williegeist
9;en;iphone;fyi;spendmoregetmore
9;en;iphone;spendmoregetmore;fyi
9;en;iphone;bluebuffalo;nasdaq
9;en;iphone;nasdaq;bluebuffalo
9;en;iphone;bluebuffalo;ipo
9;en;iphone;ipo;bluebuffalo
9;en;iphone;nasdaq;ipo
9;en;iphone;ipo;nasdaq
9;en;http://foursquare.com;rip;thinkcoffeenyc
9;en;http://foursquare.com;thinkcoffeenyc;rip
9;en;http://foursquare.com;rip;https://t.co/4lmx9yihq9
9;en;http://foursquare.com;https://t.co/4lmx9yihq9;rip
9;en;http://foursquare.com;thinkcoffeenyc;https://t.co/4lmx9yihq9
9;en;http://foursquare.com;https://t.co/4lmx9yihq9;thinkcoffeenyc
9;en;instagram;todayshow;https://t.co/xscd5bt6z2
9;en;instagram;https://t.co/xscd5bt6z2;todayshow
9;en;iphone;blam;kryptonitelock
9;en;iphone;kryptonitelock;blam
9;en;iphone;beats1;st
9;en;iphone;st;beats1
9;it;instagram;williamsburg;brooklyn
9;it;instagram;brooklyn;williamsburg
9;it;instagram;williamsburg;newyork
9;it;instagram;newyork;williamsburg
9;it;instagram;williamsburg;nyc
9;it;instagram;nyc;williamsburg
9;it;instagram;williamsburg;skyline
9;it;instagram;skyline;williamsburg
9;it;instagram;williamsburg;https://t.co/qttjfxmfvr
9;it;instagram;https://t.co/qttjfxmfvr;williamsburg
9;it;instagram;brooklyn;newyork
9;it;instagram;newyork;brooklyn
9;it;instagram;brooklyn;nyc
9;it;instagram;nyc;brooklyn
9;it;instagram;brooklyn;skyline
9;it;instagram;skyline;brooklyn
9;it;instagram;brooklyn;https://t.co/qttjfxmfvr
9;it;instagram;https://t.co/qttjfxmfvr;brooklyn
9;it;instagram;newyork;nyc
9;it;instagram;nyc;newyork
9;it;instagram;newyork;skyline
9;it;instagram;skyline;newyork
9;it;instagram;newyork;https://t.co/qttjfxmfvr
9;it;instagram;https://t.co/qttjfxmfvr;newyork
9;it;instagram;nyc;skyline
9;it;instagram;skyline;nyc
9;it;instagram;nyc;https://t.co/qttjfxmfvr
9;it;instagram;https://t.co/qttjfxmfvr;nyc
9;it;instagram;skyline;https://t.co/qttjfxmfvr
9;it;instagram;https://t.co/qttjfxmfvr;skyline
9;en;web;reallivecritic;eclamb
9;en;web;eclamb;reallivecritic
9;en;iphone;dropbox;berniesanders
9;en;iphone;berniesanders;dropbox
9;en;web;bryonq;nameless
9;en;web;nameless;bryonq
9;en;iphone;bluebuffalo;nasdaq
9;en;iphone;nasdaq;bluebuffalo
9;en;iphone;bluebuffalo;ipo
9;en;iphone;ipo;bluebuffalo
9;en;iphone;nasdaq;ipo
9;en;iphone;ipo;nasdaq
9;en;web;latimestvlloyd;sharknado3
9;en;web;sharknado3;latimestvlloyd
9;en;web;juliastmi;https://t.co/izarq6cjhb
9;en;web;https://t.co/izarq6cjhb;juliastmi
10;en;iphone;bridgitschool;bullyingiswack
10;en;iphone;bullyingiswack;bridgitschool
10;en;web;meekmill;drake
10;en;web;drake;meekmill
10;en;web;meekmill;ghostwriter
10;en;web;ghostwriter;meekmill
10;en;web;meekmill;drakevsmeek
10;en;web;drakevsmeek;meekmill
10;en;web;drake;ghostwriter
10;en;web;ghostwriter;drake
10;en;web;drake;drakevsmeek
10;en;web;drakevsmeek;drake
10;en;web;ghostwriter;drakevsmeek
10;en;web;drakevsmeek;ghostwriter
10;en;iphone;johngreen;natandalex
10;en;iphone;natandalex;johngreen
10;en;iphone;johngreen;caradelevingne
10;en;iphone;caradelevingne;johngreen
10;en;iphone;johngreen;https://t.co/mta73c2jeb
10;en;iphone;https://t.co/mta73c2jeb;johngreen
10;en;iphone;natandalex;caradelevingne
10;en;iphone;caradelevingne;natandalex
10;en;iphone;natandalex;https://t.co/mta73c2jeb
10;en;iphone;https://t.co/mta73c2jeb;natandalex
10;en;iphone;caradelevingne;https://t.co/mta73c2jeb
10;en;iphone;https://t.co/mta73c2jeb;caradelevingne
10;en;web;tayediggs;rebeccasername
10;en;web;rebeccasername;tayediggs
10;en;web;tayediggs;hedwigonbway
10;en;web;hedwigonbway;tayediggs
10;en;web;rebeccasername;hedwigonbway
10;en;web;hedwigonbway;rebeccasername
10;en;iphone;timessquare;bluebuffalo
10;en;iphone;bluebuffalo;timessquare
10;en;web;ff;petersterne
10;en;web;petersterne;ff
10;en;web;maxwelltani;https://t.co/akhelzn9xv
10;en;web;https://t.co/akhelzn9xv;maxwelltani
10;en;iphone;proflisajardine;bronowski
10;en;iphone;bronowski;proflisajardine
10;en;iphone;bikenyc;https://t.co/shyybaxg9u
10;en;iphone;https://t.co/shyybaxg9u;bikenyc
10;en;web;caseynails;galgadot
10;en;web;galgadot;caseynails
10;en;web;caseynails;vanityfair
10;en;web;vanityfair;caseynails
10;en;web;caseynails;tyronmachhausen
10;en;web;tyronmachhausen;caseynails
10;en;web;galgadot;vanityfair
10;en;web;vanityfair;galgadot
10;en;web;galgadot;tyronmachhausen
10;en;web;tyronmachhausen;galgadot
10;en;web;vanityfair;tyronmachhausen
10;en;web;tyronmachhausen;vanityfair
10;en;iphone;ncaplanbricker;andykroll
10;en;iphone;andykroll;ncaplanbricker
10;en;web;mrteller;pennjillette
10;en;web;pennjillette;mrteller
10;en;iphone;ncaplanbricker;andykroll
10;en;iphone;andykroll;ncaplanbricker
10;en;web;crimealert;uppereastside
10;en;web;uppereastside;crimealert
10;en;web;crimealert;ues
10;en;web;ues;crimealert
10;en;web;uppereastside;ues
10;en;web;ues;uppereastside
10;en;iphone;lin;hamiltonmusical
10;en;iphone;hamiltonmusical;lin
10;en;iphone;lin;trueartists
10;en;iphone;trueartists;lin
10;en;iphone;hamiltonmusical;trueartists
10;en;iphone;trueartists;hamiltonmusical
10;en;instagram;aeostyle;https://t.co/6umoxm7otm
10;en;instagram;https://t.co/6umoxm7otm;aeostyle
10;en;web;donhenley;theeagles
10;en;web;theeagles;donhenley
10;en;web;dpfootball;pennstate
10;en;web;pennstate;dpfootball
10;en;web;dpfootball;weare
10;en;web;weare;dpfootball
10;en;web;pennstate;weare
10;en;web;weare;pennstate
10;en;iphone;genderhistory;documentary
10;en;iphone;documentary;genderhistory
10;en;iphone;genderhistory;history
10;en;iphone;history;genderhistory
10;en;iphone;genderhistory;women
10;en;iphone;women;genderhistory
10;en;iphone;genderhistory;theascentofwoman
10;en;iphone;theascentofwoman;genderhistory
10;en;iphone;genderhistory;ascentofwoman
10;en;iphone;ascentofwoman;genderhistory
10;en;iphone;documentary;history
10;en;iphone;history;documentary
10;en;iphone;documentary;women
10;en;iphone;women;documentary
10;en;iphone;documentary;theascentofwoman
10;en;iphone;theascentofwoman;documentary
10;en;iphone;documentary;ascentofwoman
10;en;iphone;ascentofwoman;documentary
10;en;iphone;history;women
10;en;iphone;women;history
10;en;iphone;history;theascentofwoman
10;en;iphone;theascentofwoman;history
10;en;iphone;history;ascentofwoman
10;en;iphone;ascentofwoman;history
10;en;iphone;women;theascentofwoman
10;en;iphone;theascentofwoman;women
10;en;iphone;women;ascentofwoman
10;en;iphone;ascentofwoman;women
10;en;iphone;theascentofwoman;ascentofwoman
10;en;iphone;ascentofwoman;theascentofwoman
10;en;iphone;socialhistsoc;documentary
10;en;iphone;documentary;socialhistsoc
10;en;iphone;socialhistsoc;history
10;en;iphone;history;socialhistsoc
10;en;iphone;socialhistsoc;women
10;en;iphone;women;socialhistsoc
10;en;iphone;socialhistsoc;theascentofwoman
10;en;iphone;theascentofwoman;socialhistsoc
10;en;iphone;socialhistsoc;ascentofwoman
10;en;iphone;ascentofwoman;socialhistsoc
10;en;iphone;documentary;history
10;en;iphone;history;documentary
10;en;iphone;documentary;women
10;en;iphone;women;documentary
10;en;iphone;documentary;theascentofwoman
10;en;iphone;theascentofwoman;documentary
10;en;iphone;documentary;ascentofwoman
10;en;iphone;ascentofwoman;documentary
10;en;iphone;history;women
10;en;iphone;women;history
10;en;iphone;history;theascentofwoman
10;en;iphone;theascentofwoman;history
10;en;iphone;history;ascentofwoman
10;en;iphone;ascentofwoman;history
10;en;iphone;women;theascentofwoman
10;en;iphone;theascentofwoman;women
10;en;iphone;women;ascentofwoman
10;en;iphone;ascentofwoman;women
10;en;iphone;theascentofwoman;ascentofwoman
10;en;iphone;ascentofwoman;theascentofwoman
10;en;iphone;historywo;documentary
10;en;iphone;documentary;historywo
10;en;iphone;historywo;history
10;en;iphone;history;historywo
10;en;iphone;historywo;women
10;en;iphone;women;historywo
10;en;iphone;historywo;theascentofwoman
10;en;iphone;theascentofwoman;historywo
10;en;iphone;historywo;ascentofwoman
10;en;iphone;ascentofwoman;historywo
10;en;iphone;documentary;history
10;en;iphone;history;documentary
10;en;iphone;documentary;women
10;en;iphone;women;documentary
10;en;iphone;documentary;theascentofwoman
10;en;iphone;theascentofwoman;documentary
10;en;iphone;documentary;ascentofwoman
10;en;iphone;ascentofwoman;documentary
10;en;iphone;history;women
10;en;iphone;women;history
10;en;iphone;history;theascentofwoman
10;en;iphone;theascentofwoman;history
10;en;iphone;history;ascentofwoman
10;en;iphone;ascentofwoman;history
10;en;iphone;women;theascentofwoman
10;en;iphone;theascentofwoman;women
10;en;iphone;women;ascentofwoman
10;en;iphone;ascentofwoman;women
10;en;iphone;theascentofwoman;ascentofwoman
10;en;iphone;ascentofwoman;theascentofwoman
10;en;http://foursquare.com;firstround;https://t.co/5q3uq0ntgo
10;en;http://foursquare.com;https://t.co/5q3uq0ntgo;firstround
10;en;iphone;pastpresentsoc;documentary
10;en;iphone;documentary;pastpresentsoc
10;en;iphone;pastpresentsoc;history
10;en;iphone;history;pastpresentsoc
10;en;iphone;pastpresentsoc;women
10;en;iphone;women;pastpresentsoc
10;en;iphone;pastpresentsoc;theascentofwoman
10;en;iphone;theascentofwoman;pastpresentsoc
10;en;iphone;pastpresentsoc;ascentofwoman
10;en;iphone;ascentofwoman;pastpresentsoc
10;en;iphone;documentary;history
10;en;iphone;history;documentary
10;en;iphone;documentary;women
10;en;iphone;women;documentary
10;en;iphone;documentary;theascentofwoman
10;en;iphone;theascentofwoman;documentary
10;en;iphone;documentary;ascentofwoman
10;en;iphone;ascentofwoman;documentary
10;en;iphone;history;women
10;en;iphone;women;history
10;en;iphone;history;theascentofwoman
10;en;iphone;theascentofwoman;history
10;en;iphone;history;ascentofwoman
10;en;iphone;ascentofwoman;history
10;en;iphone;women;theascentofwoman
10;en;iphone;theascentofwoman;women
10;en;iphone;women;ascentofwoman
10;en;iphone;ascentofwoman;women
10;en;iphone;theascentofwoman;ascentofwoman
10;en;iphone;ascentofwoman;theascentofwoman
10;en;instagram;coffee;glutenfree
10;en;instagram;glutenfree;coffee
10;en;instagram;coffee;bagel
10;en;instagram;bagel;coffee
10;en;instagram;coffee;creamcheese
10;en;instagram;creamcheese;coffee
10;en;instagram;coffee;pumpkin
10;en;instagram;pumpkin;coffee
10;en;instagram;coffee;muffin
10;en;instagram;muffin;coffee
10;en;instagram;coffee;https://t.co/iizqzaxmr6
10;en;instagram;https://t.co/iizqzaxmr6;coffee
10;en;instagram;glutenfree;bagel
10;en;instagram;bagel;glutenfree
10;en;instagram;glutenfree;creamcheese
10;en;instagram;creamcheese;glutenfree
10;en;instagram;glutenfree;pumpkin
10;en;instagram;pumpkin;glutenfree
10;en;instagram;glutenfree;muffin
10;en;instagram;muffin;glutenfree
10;en;instagram;glutenfree;https://t.co/iizqzaxmr6
10;en;instagram;https://t.co/iizqzaxmr6;glutenfree
10;en;instagram;bagel;creamcheese
10;en;instagram;creamcheese;bagel
10;en;instagram;bagel;pumpkin
10;en;instagram;pumpkin;bagel
10;en;instagram;bagel;muffin
10;en;instagram;muffin;bagel
10;en;instagram;bagel;https://t.co/iizqzaxmr6
10;en;instagram;https://t.co/iizqzaxmr6;bagel
10;en;instagram;creamcheese;pumpkin
10;en;instagram;pumpkin;creamcheese
10;en;instagram;creamcheese;muffin
10;en;instagram;muffin;creamcheese
10;en;instagram;creamcheese;https://t.co/iizqzaxmr6
10;en;instagram;https://t.co/iizqzaxmr6;creamcheese
10;en;instagram;pumpkin;muffin
10;en;instagram;muffin;pumpkin
10;en;instagram;pumpkin;https://t.co/iizqzaxmr6
10;en;instagram;https://t.co/iizqzaxmr6;pumpkin
10;en;instagram;muffin;https://t.co/iizqzaxmr6
10;en;instagram;https://t.co/iizqzaxmr6;muffin
10;en;iphone;mbsbirmingham;documentary
10;en;iphone;documentary;mbsbirmingham
10;en;iphone;mbsbirmingham;history
10;en;iphone;history;mbsbirmingham
10;en;iphone;mbsbirmingham;women
10;en;iphone;women;mbsbirmingham
10;en;iphone;mbsbirmingham;theascentofwoman
10;en;iphone;theascentofwoman;mbsbirmingham
10;en;iphone;mbsbirmingham;ascentofwoman
10;en;iphone;ascentofwoman;mbsbirmingham
10;en;iphone;documentary;history
10;en;iphone;history;documentary
10;en;iphone;documentary;women
10;en;iphone;women;documentary
10;en;iphone;documentary;theascentofwoman
10;en;iphone;theascentofwoman;documentary
10;en;iphone;documentary;ascentofwoman
10;en;iphone;ascentofwoman;documentary
10;en;iphone;history;women
10;en;iphone;women;history
10;en;iphone;history;theascentofwoman
10;en;iphone;theascentofwoman;history
10;en;iphone;history;ascentofwoman
10;en;iphone;ascentofwoman;history
10;en;iphone;women;theascentofwoman
10;en;iphone;theascentofwoman;women
10;en;iphone;women;ascentofwoman
10;en;iphone;ascentofwoman;women
10;en;iphone;theascentofwoman;ascentofwoman
10;en;iphone;ascentofwoman;theascentofwoman
10;en;iphone;kelloggschool;documentary
10;en;iphone;documentary;kelloggschool
10;en;iphone;kelloggschool;history
10;en;iphone;history;kelloggschool
10;en;iphone;kelloggschool;women
10;en;iphone;women;kelloggschool
10;en;iphone;kelloggschool;theascentofwoman
10;en;iphone;theascentofwoman;kelloggschool
10;en;iphone;kelloggschool;ascentofwoman
10;en;iphone;ascentofwoman;kelloggschool
10;en;iphone;documentary;history
10;en;iphone;history;documentary
10;en;iphone;documentary;women
10;en;iphone;women;documentary
10;en;iphone;documentary;theascentofwoman
10;en;iphone;theascentofwoman;documentary
10;en;iphone;documentary;ascentofwoman
10;en;iphone;ascentofwoman;documentary
10;en;iphone;history;women
10;en;iphone;women;history
10;en;iphone;history;theascentofwoman
10;en;iphone;theascentofwoman;history
10;en;iphone;history;ascentofwoman
10;en;iphone;ascentofwoman;history
10;en;iphone;women;theascentofwoman
10;en;iphone;theascentofwoman;women
10;en;iphone;women;ascentofwoman
10;en;iphone;ascentofwoman;women
10;en;iphone;theascentofwoman;ascentofwoman
10;en;iphone;ascentofwoman;theascentofwoman
10;en;web;francesstein;bigbitingpig
10;en;web;bigbitingpig;francesstein
10;en;web;francesstein;horrorsociety
10;en;web;horrorsociety;francesstein
10;en;web;francesstein;horrorundergr
10;en;web;horrorundergr;francesstein
10;en;web;francesstein;hmuncut
10;en;web;hmuncut;francesstein
10;en;web;francesstein;horror
10;en;web;horror;francesstein
10;en;web;francesstein;scifi
10;en;web;scifi;francesstein
10;en;web;bigbitingpig;horrorsociety
10;en;web;horrorsociety;bigbitingpig
10;en;web;bigbitingpig;horrorundergr
10;en;web;horrorundergr;bigbitingpig
10;en;web;bigbitingpig;hmuncut
10;en;web;hmuncut;bigbitingpig
10;en;web;bigbitingpig;horror
10;en;web;horror;bigbitingpig
10;en;web;bigbitingpig;scifi
10;en;web;scifi;bigbitingpig
10;en;web;horrorsociety;horrorundergr
10;en;web;horrorundergr;horrorsociety
10;en;web;horrorsociety;hmuncut
10;en;web;hmuncut;horrorsociety
10;en;web;horrorsociety;horror
10;en;web;horror;horrorsociety
10;en;web;horrorsociety;scifi
10;en;web;scifi;horrorsociety
10;en;web;horrorundergr;hmuncut
10;en;web;hmuncut;horrorundergr
10;en;web;horrorundergr;horror
10;en;web;horror;horrorundergr
10;en;web;horrorundergr;scifi
10;en;web;scifi;horrorundergr
10;en;web;hmuncut;horror
10;en;web;horror;hmuncut
10;en;web;hmuncut;scifi
10;en;web;scifi;hmuncut
10;en;web;horror;scifi
10;en;web;scifi;horror
10;en;iphone;cathyreadsbooks;documentary
10;en;iphone;documentary;cathyreadsbooks
10;en;iphone;cathyreadsbooks;history
10;en;iphone;history;cathyreadsbooks
10;en;iphone;cathyreadsbooks;women
10;en;iphone;women;cathyreadsbooks
10;en;iphone;cathyreadsbooks;theascentofwoman
10;en;iphone;theascentofwoman;cathyreadsbooks
10;en;iphone;cathyreadsbooks;ascentofwoman
10;en;iphone;ascentofwoman;cathyreadsbooks
10;en;iphone;documentary;history
10;en;iphone;history;documentary
10;en;iphone;documentary;women
10;en;iphone;women;documentary
10;en;iphone;documentary;theascentofwoman
10;en;iphone;theascentofwoman;documentary
10;en;iphone;documentary;ascentofwoman
10;en;iphone;ascentofwoman;documentary
10;en;iphone;history;women
10;en;iphone;women;history
10;en;iphone;history;theascentofwoman
10;en;iphone;theascentofwoman;history
10;en;iphone;history;ascentofwoman
10;en;iphone;ascentofwoman;history
10;en;iphone;women;theascentofwoman
10;en;iphone;theascentofwoman;women
10;en;iphone;women;ascentofwoman
10;en;iphone;ascentofwoman;women
10;en;iphone;theascentofwoman;ascentofwoman
10;en;iphone;ascentofwoman;theascentofwoman
10;en;ipad;jakedobkin;jenist
10;en;ipad;jenist;jakedobkin
10;en;ipad;jakedobkin;jenchung
10;en;ipad;jenchung;jakedobkin
10;en;ipad;jenist;jenchung
10;en;ipad;jenchung;jenist
10;en;web;necsports;espn3
10;en;web;espn3;necsports
10;en;web;necsports;necfrontrow
10;en;web;necfrontrow;necsports
10;en;web;necsports;giantswfan
10;en;web;giantswfan;necsports
10;en;web;necsports;mlstadium
10;en;web;mlstadium;necsports
10;en;web;espn3;necfrontrow
10;en;web;necfrontrow;espn3
10;en;web;espn3;giantswfan
10;en;web;giantswfan;espn3
10;en;web;espn3;mlstadium
10;en;web;mlstadium;espn3
10;en;web;necfrontrow;giantswfan
10;en;web;giantswfan;necfrontrow
10;en;web;necfrontrow;mlstadium
10;en;web;mlstadium;necfrontrow
10;en;web;giantswfan;mlstadium
10;en;web;mlstadium;giantswfan
11;en;web;oscardelarenta;oscarprgirl
11;en;web;oscarprgirl;oscardelarenta
11;en;web;bottomhalfed;soundslike
11;en;web;soundslike;bottomhalfed
11;en;web;mtv2;mtv2guycode
11;en;web;mtv2guycode;mtv2
11;en;web;mtv2;viacomeverywhere
11;en;web;viacomeverywhere;mtv2
11;en;web;mtv2;https://t.co/ppyw48pcaa
11;en;web;https://t.co/ppyw48pcaa;mtv2
11;en;web;mtv2guycode;viacomeverywhere
11;en;web;viacomeverywhere;mtv2guycode
11;en;web;mtv2guycode;https://t.co/ppyw48pcaa
11;en;web;https://t.co/ppyw48pcaa;mtv2guycode
11;en;web;viacomeverywhere;https://t.co/ppyw48pcaa
11;en;web;https://t.co/ppyw48pcaa;viacomeverywhere
11;en;web;psltoflushing;toogooden16
11;en;web;toogooden16;psltoflushing
11;en;web;lnl;onlocationtours
11;en;web;onlocationtours;lnl
11;en;instagram;principalcrosbyshow;aftercoolspecial
11;en;instagram;aftercoolspecial;principalcrosbyshow
11;en;instagram;principalcrosbyshow;https://t.co/cf161gsdrh
11;en;instagram;https://t.co/cf161gsdrh;principalcrosbyshow
11;en;instagram;aftercoolspecial;https://t.co/cf161gsdrh
11;en;instagram;https://t.co/cf161gsdrh;aftercoolspecial
11;en;instagram;rbmaradio;https://t.co/xqkifmodby
11;en;instagram;https://t.co/xqkifmodby;rbmaradio
11;en;web;ewherman;jmartineznyc
11;en;web;jmartineznyc;ewherman
12;en;web;heathert1825;hedwigonbway
12;en;web;hedwigonbway;heathert1825
12;en;web;mets;metsmerized
12;en;web;metsmerized;mets
12;en;web;psgfio;parislovesus
12;en;web;parislovesus;psgfio
12;en;web;angela;realdonaldtrump
